MSA,Pop_Total,Median_Rent,Median_Income,Median_Home_Value,wiki_url,wiki_thumb_url,Name
12420,2296377,1529,92939,390500,https://en.wikipedia.org/wiki/Greater_Austin,https://en.wikipedia.org/wiki/Greater_Austin#/media/File:Austin_-_Skyline_-_2018.jpg,"Austin-Round Rock-Georgetown, TX"
12460,29063,796,47383,140800,"https://en.wikipedia.org/wiki/Bainbridge,_Georgia","https://en.wikipedia.org/wiki/Bainbridge,_Georgia#/media/File:Bainbridge_City_Hall.JPG","Bainbridge, GA"
12540,906883,1161,63883,282800,"https://en.wikipedia.org/wiki/Bakersfield,_California","https://en.wikipedia.org/wiki/Bakersfield,_California#/media/File:2009-0726-CA-Bakersfield-FoxTheater_%28cropped%29.jpg","Bakersfield, CA"
12580,2840005,1489,94167,357800,https://en.wikipedia.org/wiki/Baltimore_metropolitan_area,https://en.wikipedia.org/wiki/Baltimore_metropolitan_area#/media/File:Sunset%40Baltimore_II.JPG,"Baltimore-Columbia-Towson, MD"
12620,152640,932,59438,176700,"https://en.wikipedia.org/wiki/Bangor,_Maine","https://en.wikipedia.org/wiki/Bangor,_Maine#/media/File:BANGOR_ME.jpg","Bangor, ME"
12660,65664,914,72930,227500,"https://en.wikipedia.org/wiki/Baraboo,_Wisconsin","https://en.wikipedia.org/wiki/Baraboo,_Wisconsin#/media/File:Baraboo-Wisconsin.jpg","Baraboo, WI"
12680,46779,913,66212,204000,"https://en.wikipedia.org/wiki/Bardstown,_Kentucky","https://en.wikipedia.org/wiki/Bardstown,_Kentucky#/media/File:My_Old_Kentucky_Home_Mansion.png","Bardstown, KY"
12700,229436,1536,90447,519100,"https://en.wikipedia.org/wiki/Barnstable,_Massachusetts","https://en.wikipedia.org/wiki/Barnstable,_Massachusetts#/media/File:Barnstable_County_Courthouse%2C_Barnstable_MA.jpg","Barnstable Town, MA"
12740,59768,1077,77278,278000,"https://en.wikipedia.org/wiki/Barre_(city),_Vermont","https://en.wikipedia.org/wiki/Barre_(city),_Vermont#/media/File:Welcome_to_Downtown_Barre%2C_Vermont.jpg","Barre, VT"
12780,52579,879,59426,151000,"https://en.wikipedia.org/wiki/Bartlesville,_Oklahoma","https://en.wikipedia.org/wiki/Bartlesville,_Oklahoma#/media/File:Downtown_Bartlesville%2C_OK.jpg","Bartlesville, OK"
12860,58204,866,68178,148600,"https://en.wikipedia.org/wiki/Batavia,_New_York","https://en.wikipedia.org/wiki/Batavia,_New_York#/media/File:Genesee_County_Courthouse_Oct_09.JPG","Batavia, NY"
12900,55332,753,48875,99400,"https://en.wikipedia.org/wiki/Batesville,_Arkansas","https://en.wikipedia.org/wiki/Batesville,_Arkansas#/media/File:Josephine_street.JPG","Batesville, AR"
12940,869755,1072,67979,223600,"https://en.wikipedia.org/wiki/Baton_Rouge,_Louisiana","https://en.wikipedia.org/wiki/Baton_Rouge,_Louisiana#/media/File:Louisiana_Old_State_Capitol_recolorized.jpg","Baton Rouge, LA"
12980,134011,897,58191,138700,"https://en.wikipedia.org/wiki/Battle_Creek,_Michigan","https://en.wikipedia.org/wiki/Battle_Creek,_Michigan#/media/File:Downtown_Battle_Creek.jpg","Battle Creek, MI"
13020,103752,786,57887,125000,"https://en.wikipedia.org/wiki/Bay_City,_Michigan","https://en.wikipedia.org/wiki/Bay_City,_Michigan#/media/File:Bay_City%2C_Michigan_%282022%29.jpg","Bay City, MI"
13060,36251,960,56412,155200,"https://en.wikipedia.org/wiki/Bay_City,_Texas","https://en.wikipedia.org/wiki/Bay_City,_Texas#/media/File:Bay_City%2C_TX%2C_sign_IMG_1047.JPG","Bay City, TX"
13100,21654,725,60035,155600,"https://en.wikipedia.org/wiki/Beatrice,_Nebraska","https://en.wikipedia.org/wiki/Beatrice,_Nebraska#/media/File:Gage_County%2C_Nebraska_courthouse_from_S_4.JPG","Beatrice, NE"
13140,396279,992,62427,154700,https://en.wikipedia.org/wiki/Beaumont–Port_Arthur_metropolitan_area,https://en.wikipedia.org/wiki/Beaumont–Port_Arthur_metropolitan_area#/media/File:Dusk_shot_of_an_industrial_scene_along_the_road_from_Port_Arthur_to_Sabine_Pass%2C_Texas_LCCN2014630871.tif,"Beaumont-Port Arthur, TX"
13180,89032,929,71747,201000,"https://en.wikipedia.org/wiki/Beaver_Dam,_Wisconsin","https://en.wikipedia.org/wiki/Beaver_Dam,_Wisconsin#/media/File:Beaver_Dam%2C_Wisconsin_Downtown.jpg","Beaver Dam, WI"
13220,114848,796,48859,118700,"https://en.wikipedia.org/wiki/Beckley,_West_Virginia","https://en.wikipedia.org/wiki/Beckley,_West_Virginia#/media/File:Downtown_Beckley%2C_WV.jpg","Beckley, WV"
13260,45113,776,64210,146700,https://en.wikipedia.org/wiki/Bedford,https://en.wikipedia.org/wiki/Bedford#/media/File:Bedford_Montage.jpg,"Bedford, IN"
13300,30977,985,50283,106700,"https://en.wikipedia.org/wiki/Beeville,_Texas","https://en.wikipedia.org/wiki/Beeville,_Texas#/media/File:Downtown_Beeville_IMG_0983.JPG","Beeville, TX"
13340,46098,802,69125,168300,"https://en.wikipedia.org/wiki/Bellefontaine,_Ohio","https://en.wikipedia.org/wiki/Bellefontaine,_Ohio#/media/File:Bellefontaine-ohio-courthouse-fountain.jpg","Bellefontaine, OH"
13380,226523,1370,77581,475000,"https://en.wikipedia.org/wiki/Bellingham,_Washington","https://en.wikipedia.org/wiki/Bellingham,_Washington#/media/File:Aerial_View_of_Bellingham%2C_Washington.jpg","Bellingham, WA"
13420,46274,935,62173,203900,"https://en.wikipedia.org/wiki/Bemidji,_Minnesota","https://en.wikipedia.org/wiki/Bemidji,_Minnesota#/media/File:Paul_Bunyan_and_Babe_statues_Bemidji_Minnesota_crop.JPG","Bemidji, MN"
13460,199352,1550,82042,526200,"https://en.wikipedia.org/wiki/Bend,_Oregon","https://en.wikipedia.org/wiki/Bend,_Oregon#/media/File:Downtown_Bend_-_view_of_Pilot_Butte.jpg","Bend, OR"
13500,26585,680,34275,77900,"https://en.wikipedia.org/wiki/Bennettsville,_South_Carolina","https://en.wikipedia.org/wiki/Bennettsville,_South_Carolina#/media/File:Marlboro_Courthouse.jpg","Bennettsville, SC"
13540,37326,974,68558,243000,"https://en.wikipedia.org/wiki/Bennington,_Vermont","https://en.wikipedia.org/wiki/Bennington,_Vermont#/media/File:CW_memorial_Bennington_VT.jpg","Bennington, VT"
13620,31430,825,55247,157900,"https://en.wikipedia.org/wiki/Berlin,_New_Hampshire","https://en.wikipedia.org/wiki/Berlin,_New_Hampshire#/media/File:Downtown_Berlin_6.JPG","Berlin, NH"
13660,40128,844,54132,153000,"https://en.wikipedia.org/wiki/Big_Rapids,_Michigan","https://en.wikipedia.org/wiki/Big_Rapids,_Michigan#/media/File:Big_Rapids%2C_Michigan_2009.jpg","Big Rapids, MI"
13700,34488,981,67243,132900,"https://en.wikipedia.org/wiki/Big_Spring,_Texas","https://en.wikipedia.org/wiki/Big_Spring,_Texas#/media/File:Big_Spring_1.jpg","Big Spring, TX"
13720,39773,697,46680,107600,"https://en.wikipedia.org/wiki/Big_Stone_Gap,_Virginia","https://en.wikipedia.org/wiki/Big_Stone_Gap,_Virginia#/media/File:BSG_Main.jpg","Big Stone Gap, VA"
13740,185147,1045,72377,292300,"https://en.wikipedia.org/wiki/Billings,_Montana","https://en.wikipedia.org/wiki/Billings,_Montana#/media/File:Billings_Montana_Collage_11.jpg","Billings, MT"
13780,246709,884,61271,140300,"https://en.wikipedia.org/wiki/Binghamton,_New_York","https://en.wikipedia.org/wiki/Binghamton,_New_York#/media/File:Binghamton_Montage.jpg","Binghamton, NY"
13820,1114368,1081,68329,216200,"https://en.wikipedia.org/wiki/Birmingham_metropolitan_area,_Alabama","https://en.wikipedia.org/wiki/Birmingham_metropolitan_area,_Alabama#/media/File:Vulcan_statue.jpg","Birmingham-Hoover, AL"
13900,133467,973,81846,288600,"https://en.wikipedia.org/wiki/Bismarck,_North_Dakota","https://en.wikipedia.org/wiki/Bismarck,_North_Dakota#/media/File:2009-0521-ND-StateCapitol_%28cropped%29.jpg","Bismarck, ND"
13940,48253,787,69433,230500,"https://en.wikipedia.org/wiki/Blackfoot,_Idaho","https://en.wikipedia.org/wiki/Blackfoot,_Idaho#/media/File:Blackfoot%2C_Idaho.jpg","Blackfoot, ID"
13980,166304,1040,62017,221400,"https://en.wikipedia.org/wiki/Christiansburg,_Virginia","https://en.wikipedia.org/wiki/Christiansburg,_Virginia#/media/File:Downtown_August_2016_.jpg","Blacksburg-Christiansburg, VA"
14010,171284,941,75356,191300,"https://en.wikipedia.org/wiki/Bloomington,_Illinois","https://en.wikipedia.org/wiki/Bloomington,_Illinois#/media/File:Bloomington%2C_IL_city_hall_1.jpg","Bloomington, IL"
14020,161426,1089,59998,224300,"https://en.wikipedia.org/wiki/Bloomington,_Indiana","https://en.wikipedia.org/wiki/Bloomington,_Indiana#/media/File:Bloomington_IN_Kirkwood.jpg","Bloomington, IN"
14100,83089,889,61559,192700,"https://en.wikipedia.org/wiki/Bloomsburg,_Pennsylvania","https://en.wikipedia.org/wiki/Bloomsburg,_Pennsylvania#/media/File:Bloomsburg%2C_Pennsylvania_town_hall.JPG","Bloomsburg-Berwick, PA"
14140,106163,757,47294,114700,"https://en.wikipedia.org/wiki/Bluefield,_West_Virginia","https://en.wikipedia.org/wiki/Bluefield,_West_Virginia#/media/File:DwntwnBlufieldWV.jpg","Bluefield, WV-VA"
14160,28167,803,68074,161300,https://en.wikipedia.org/wiki/ERROR,,"Bluffton, IN"
14180,40361,750,50012,110000,"https://en.wikipedia.org/wiki/Blytheville,_Arkansas","https://en.wikipedia.org/wiki/Blytheville,_Arkansas#/media/File:Blytheville_City_Park_Blytheville_AR_008.jpg","Blytheville, AR"
14220,45514,731,41803,133200,"https://en.wikipedia.org/wiki/Bogalusa,_Louisiana","https://en.wikipedia.org/wiki/Bogalusa,_Louisiana#/media/File:Great_Southern_Lumber_Company_in_Bogalusa_Louisiana_in_the_1930s.jpg","Bogalusa, LA"
14260,771602,1245,78138,383200,"https://en.wikipedia.org/wiki/Boise,_Idaho","https://en.wikipedia.org/wiki/Boise,_Idaho#/media/File:Idaho_Capitol_Building.JPG","Boise City, ID"
14300,36052,979,65835,193200,"https://en.wikipedia.org/wiki/Bonham,_Texas","https://en.wikipedia.org/wiki/Bonham,_Texas#/media/File:Downtown_Bonham_Texas_WS_%281_of_1%29.jpg","Bonham, TX"
14380,54540,1067,50034,283000,"https://en.wikipedia.org/wiki/Boone,_North_Carolina","https://en.wikipedia.org/wiki/Boone,_North_Carolina#/media/File:Boone_NC_-_King_Street.jpg","Boone, NC"
14420,20595,881,62211,96500,"https://en.wikipedia.org/wiki/Borger,_Texas","https://en.wikipedia.org/wiki/Borger,_Texas#/media/File:Downtown_Borger%2C_Texas_IMG_0617.JPG","Borger, TX"
14460,4912449,1827,107117,570000,https://en.wikipedia.org/wiki/Greater_Boston,https://en.wikipedia.org/wiki/Greater_Boston#/media/File:Boston_Skyline_%28pano%29_%2819806818856%29.jpg,"Boston-Cambridge-Newton, MA-NH"
14500,328658,1828,99770,671100,"https://en.wikipedia.org/wiki/Boulder,_Colorado","https://en.wikipedia.org/wiki/Boulder,_Colorado#/media/File:Pearl_Street_Mall.jpg","Boulder, CO"
14540,180624,918,60914,204400,"https://en.wikipedia.org/wiki/Bowling_Green,_Kentucky","https://en.wikipedia.org/wiki/Bowling_Green,_Kentucky#/media/File:Fountain_Square_Park%2C_Bowling_Green%2C_Kentucky.JPG","Bowling Green, KY"
14580,119685,1405,83434,526700,"https://en.wikipedia.org/wiki/Bozeman,_Montana","https://en.wikipedia.org/wiki/Bozeman,_Montana#/media/File:Bozeman_MT_aerial.jpg","Bozeman, MT"
14620,40459,756,57861,96600,"https://en.wikipedia.org/wiki/Bradford,_Pennsylvania","https://en.wikipedia.org/wiki/Bradford,_Pennsylvania#/media/File:Bradford_Old_City_Hall_Jun_09.JPG","Bradford, PA"
14660,96846,885,64975,244000,"https://en.wikipedia.org/wiki/Brainerd,_Minnesota","https://en.wikipedia.org/wiki/Brainerd,_Minnesota#/media/File:Crow_Wing_County_Minnesota_Incorporated_and_Unincorporated_areas_Brainerd_Highlighted.svg","Brainerd, MN"
14700,56202,873,54467,175100,"https://en.wikipedia.org/wiki/Branson,_Missouri","https://en.wikipedia.org/wiki/Branson,_Missouri#/media/File:UserKTrimble_AP_Branson_Mo_NW_Oct_2009.jpg","Branson, MO"
14720,30955,1807,100611,760000,"https://en.wikipedia.org/wiki/Breckenridge,_Colorado","https://en.wikipedia.org/wiki/Breckenridge,_Colorado#/media/File:Breckenridge_Main_Street.jpg","Breckenridge, CO"
14740,275411,1635,93675,463000,"https://en.wikipedia.org/wiki/Kitsap_County,_Washington","https://en.wikipedia.org/wiki/Kitsap_County,_Washington#/media/File:Kitsap_County_Courthouse.jpg","Bremerton-Silverdale-Port Orchard, WA"
14780,35807,1025,70043,248300,"https://en.wikipedia.org/wiki/Brenham,_Texas","https://en.wikipedia.org/wiki/Brenham,_Texas#/media/File:Washington_County_Courthouse_Brenham_Texas_USA_DSC_1952_ad.jpg","Brenham, TX"
14820,33131,861,62056,298600,"https://en.wikipedia.org/wiki/Brevard,_North_Carolina","https://en.wikipedia.org/wiki/Brevard,_North_Carolina#/media/File:Brevard%2C_North_Carolina_-_Transylvania_Co._Courthouse_%28cropped%29.JPG","Brevard, NC"
14860,958371,1751,107351,490800,https://en.wikipedia.org/wiki/Greater_Bridgeport,https://en.wikipedia.org/wiki/Greater_Bridgeport#/media/File:Map_of_Connecticut_highlighting_Fairfield_County.svg,"Bridgeport-Stamford-Norwalk, CT"
15020,34855,705,47069,128100,"https://en.wikipedia.org/wiki/Brookhaven,_Mississippi","https://en.wikipedia.org/wiki/Brookhaven,_Mississippi#/media/File:Brookhaven_City_Hall.jpg","Brookhaven, MS"
15060,23404,1105,64300,353200,"https://en.wikipedia.org/wiki/Brookings,_Oregon","https://en.wikipedia.org/wiki/Brookings,_Oregon#/media/File:AerialCoastline.jpg","Brookings, OR"
15100,34631,870,64438,227800,"https://en.wikipedia.org/wiki/Brookings,_South_Dakota","https://en.wikipedia.org/wiki/Brookings,_South_Dakota#/media/File:Brookings_SD_3.jpg","Brookings, SD"
15140,17806,715,44890,116900,"https://en.wikipedia.org/wiki/Brownsville,_Tennessee","https://en.wikipedia.org/wiki/Brownsville,_Tennessee#/media/File:Brownsville_TN_2012-04-08_002.jpg","Brownsville, TN"
15180,421854,855,47435,109600,"https://en.wikipedia.org/wiki/Brownsville,_Texas","https://en.wikipedia.org/wiki/Brownsville,_Texas#/media/File:Brownsville_Skyline.jpg","Brownsville-Harlingen, TX"
15220,38159,862,53792,137900,"https://en.wikipedia.org/wiki/Brownwood,_Texas","https://en.wikipedia.org/wiki/Brownwood,_Texas#/media/File:Brown_County_Courthouse_%281_of_1%29.jpg","Brownwood, TX"
15260,113854,972,60777,202400,"https://en.wikipedia.org/wiki/Brunswick,_Georgia","https://en.wikipedia.org/wiki/Brunswick,_Georgia#/media/File:Sidney_Lanier_Bridge.jpg","Brunswick, GA"
15340,41861,746,52486,117000,"https://en.wikipedia.org/wiki/Bucyrus,_Ohio","https://en.wikipedia.org/wiki/Bucyrus,_Ohio#/media/File:Downtown_Bucyrus_Ohio.JPG","Bucyrus-Galion, OH"
15380,1163462,956,67638,190900,https://en.wikipedia.org/wiki/Buffalo–Niagara_Falls_Metropolitan_Area,https://en.wikipedia.org/wiki/Buffalo–Niagara_Falls_Metropolitan_Area#/media/File:Buffalo_Skyline_from_Drone_1_%28cropped%29.jpg,"Buffalo-Cheektowaga, NY"
15420,46485,873,63555,213900,"https://en.wikipedia.org/wiki/Burley,_Idaho","https://en.wikipedia.org/wiki/Burley,_Idaho#/media/File:Cassia_County_Courthouse_Idaho.jpg","Burley, ID"
15460,45198,872,58890,128300,"https://en.wikipedia.org/wiki/Burlington,_Iowa_micropolitan_area","https://en.wikipedia.org/wiki/Burlington,_Iowa_micropolitan_area#/media/File:BurlingtonIA_Skyline_cropped.jpg","Burlington, IA-IL"
15500,171779,959,60866,197700,"https://en.wikipedia.org/wiki/Burlington,_North_Carolina","https://en.wikipedia.org/wiki/Burlington,_North_Carolina#/media/File:Tallest_building_in_Burlington.jpg","Burlington, NC"
15540,225745,1447,86183,348000,https://en.wikipedia.org/wiki/ERROR,,"Burlington-South Burlington, VT"
15580,35306,793,56297,195800,"https://en.wikipedia.org/wiki/Silver_Bow_County,_Montana","https://en.wikipedia.org/wiki/Silver_Bow_County,_Montana#/media/File:Mansfield_Fed_Courthouse.JPG","Butte-Silver Bow, MT"
15620,48855,824,58374,148500,"https://en.wikipedia.org/wiki/Cadillac,_Michigan","https://en.wikipedia.org/wiki/Cadillac,_Michigan#/media/File:Cadillac%2C_MI_downtown_%28July_2022%29.jpg","Cadillac, MI"
15660,57785,830,57555,179100,"https://en.wikipedia.org/wiki/Calhoun,_Georgia","https://en.wikipedia.org/wiki/Calhoun,_Georgia#/media/File:Downtown_Calhoun%2C_GA_Jan_2017_1.jpg","Calhoun, GA"
15680,113814,1595,113668,376900,"https://en.wikipedia.org/wiki/St._Mary's_County,_Maryland","https://en.wikipedia.org/wiki/St._Mary's_County,_Maryland#/media/File:Rebuilt_Blackistone_Lighthouse_View_1_Sept_09.JPG","California-Lexington Park, MD"
15700,32557,968,57490,226000,"https://en.wikipedia.org/wiki/Cambridge,_Maryland","https://en.wikipedia.org/wiki/Cambridge,_Maryland#/media/File:Cambridge_MD_Main_St.jpg","Cambridge, MD"
15740,38409,801,53901,145800,"https://en.wikipedia.org/wiki/Cambridge,_Ohio","https://en.wikipedia.org/wiki/Cambridge,_Ohio#/media/File:Cambridge_Ohio_Downtown.jpg","Cambridge, OH"
15780,27379,725,50152,92700,"https://en.wikipedia.org/wiki/Camden,_Arkansas","https://en.wikipedia.org/wiki/Camden,_Arkansas#/media/File:Camden_kentinin_merkezi.jpg","Camden, AR"
15820,37254,680,56136,135400,"https://en.wikipedia.org/wiki/Campbellsville,_Kentucky","https://en.wikipedia.org/wiki/Campbellsville,_Kentucky#/media/File:Taylor_County_Kentucky_Incorporated_and_Unincorporated_areas_Campbellsville_Highlighted_2112160.svg","Campbellsville, KY"
15860,49107,959,56165,264300,"https://en.wikipedia.org/wiki/Cañon_City,_Colorado","https://en.wikipedia.org/wiki/Cañon_City,_Colorado#/media/File:ChrisLitherlandCanonCity.jpg","Cañon City, CO"
15940,400960,835,62859,164300,"https://en.wikipedia.org/wiki/Canton–Massillon,_Ohio,_metropolitan_area","https://en.wikipedia.org/wiki/Canton–Massillon,_Ohio,_metropolitan_area#/media/File:Pro_Football_Hall_of_Fame_%2823945852607%29.jpg","Canton-Massillon, OH"
15980,772902,1466,69368,290900,"https://en.wikipedia.org/wiki/Lee_County,_Florida","https://en.wikipedia.org/wiki/Lee_County,_Florida#/media/File:Base_Operations_at_Page_Field.jpg","Cape Coral-Fort Myers, FL"
16020,97622,842,62671,182400,"https://en.wikipedia.org/wiki/Cape_Girardeau,_Missouri","https://en.wikipedia.org/wiki/Cape_Girardeau,_Missouri#/media/File:Cape_Girardeau_dec29-07_%2823%29.jpg","Cape Girardeau, MO-IL"
16060,133609,779,53747,134300,"https://en.wikipedia.org/wiki/Carbondale,_Illinois","https://en.wikipedia.org/wiki/Carbondale,_Illinois#/media/File:Carbondale_%2832340111496%29.jpg","Carbondale-Marion, IL"
16100,61264,1095,77458,188400,"https://en.wikipedia.org/wiki/Eddy_County,_New_Mexico","https://en.wikipedia.org/wiki/Eddy_County,_New_Mexico#/media/File:Eddy_County_New_Mexico_Court_House.jpg","Carlsbad-Artesia, NM"
16140,20728,697,68041,162000,"https://en.wikipedia.org/wiki/Carroll,_Iowa","https://en.wikipedia.org/wiki/Carroll,_Iowa#/media/File:Carroll%2C_IA.jpg","Carroll, IA"
16180,58249,1127,67465,390800,"https://en.wikipedia.org/wiki/Carson_City,_Nevada","https://en.wikipedia.org/wiki/Carson_City,_Nevada#/media/File:2015-11-01_11_45_10_View_north_along_Carson_Street_%28U.S._Route_395_Business%29_at_Musser_Street_in_downtown_Carson_City%2C_Nevada.jpg","Carson City, NV"
16220,79506,945,69104,247600,"https://en.wikipedia.org/wiki/Casper,_Wyoming","https://en.wikipedia.org/wiki/Casper,_Wyoming#/media/File:Casperskyline.jpg","Casper, WY"
16260,58068,935,63005,299400,"https://en.wikipedia.org/wiki/Cedar_City,_Utah","https://en.wikipedia.org/wiki/Cedar_City,_Utah#/media/File:Cedar_City_Utah_02.jpg","Cedar City, UT"
16300,275693,863,75477,186900,"https://en.wikipedia.org/wiki/Cedar_Rapids,_Iowa","https://en.wikipedia.org/wiki/Cedar_Rapids,_Iowa#/media/File:National_Czech_%26_Slovak_Museum_%26_Library.jpg","Cedar Rapids, IA"
16340,43019,814,51956,151400,"https://en.wikipedia.org/wiki/Cedartown,_Georgia","https://en.wikipedia.org/wiki/Cedartown,_Georgia#/media/File:DowntownCedartown.jpg","Cedartown, GA"
16380,42321,749,73278,192800,"https://en.wikipedia.org/wiki/Celina,_Ohio","https://en.wikipedia.org/wiki/Celina,_Ohio#/media/File:US127_South_-_OH703_%2B_OH29_Signs_%2832263792622%29.jpg","Celina, OH"
16420,30735,658,50935,115900,"https://en.wikipedia.org/wiki/Central_City,_Kentucky","https://en.wikipedia.org/wiki/Central_City,_Kentucky#/media/File:Central_City_KY_2022a.jpg","Central City, KY"
16460,37543,734,59099,96200,"https://en.wikipedia.org/wiki/Centralia,_Illinois","https://en.wikipedia.org/wiki/Centralia,_Illinois#/media/File:Downtown_Centralia_IL_1.jpg","Centralia, IL"
16500,82663,1016,67247,306600,"https://en.wikipedia.org/wiki/Centralia,_Washington","https://en.wikipedia.org/wiki/Centralia,_Washington#/media/File:Centralia_Downtown_Historic_District.jpg","Centralia, WA"
16540,156084,1019,71808,222000,"https://en.wikipedia.org/wiki/Franklin_County,_Pennsylvania","https://en.wikipedia.org/wiki/Franklin_County,_Pennsylvania#/media/File:Franklin_County_Courthouse_at_Night.png","Chambersburg-Waynesboro, PA"
16580,223223,975,62281,189700,https://en.wikipedia.org/wiki/Champaign–Urbana_metropolitan_area,https://en.wikipedia.org/wiki/Champaign–Urbana_metropolitan_area#/media/File:Champaign-Night.jpg,"Champaign-Urbana, IL"
16620,257927,841,54473,125800,"https://en.wikipedia.org/wiki/Charleston,_West_Virginia","https://en.wikipedia.org/wiki/Charleston,_West_Virginia#/media/File:West_Virginia_statehouse.jpg","Charleston, WV"
16660,57523,765,56476,114500,"https://en.wikipedia.org/wiki/Mattoon,_Illinois","https://en.wikipedia.org/wiki/Mattoon,_Illinois#/media/File:Starr_Hotel_in_Mattoon.jpg","Charleston-Mattoon, IL"
16700,803398,1402,77460,317300,"https://en.wikipedia.org/wiki/North_Charleston,_South_Carolina","https://en.wikipedia.org/wiki/North_Charleston,_South_Carolina#/media/File:City_of_North_Charleston_city_hall.JPG","Charleston-North Charleston, SC"
